id,opportunity,percentile,cutoff,accessibility
724,jobs,50,45,29490.3628082575
725,jobs,50,45,68088.22629336717
726,jobs,50,45,1737.2375768252557
727,jobs,50,45,40933.719664985016
728,jobs,50,45,8039.332773047943
729,jobs,50,45,247871.94377623624
730,jobs,50,45,255625.57043048303
731,jobs,50,45,55807.20804462309
732,jobs,50,45,31999.872385873387
733,jobs,50,45,104580.34790702158
734,jobs,50,45,116403.15595123565
735,jobs,50,45,153653.09102457805
736,jobs,50,45,95239.56137606704
737,jobs,50,45,229063.2451591787
738,jobs,50,45,32726.805906552312
739,jobs,50,45,7166.092652343618
740,jobs,50,45,26255.149137097767
741,jobs,50,45,458.44030160433636
742,jobs,50,45,230818.16966153058
743,jobs,50,45,38542.36316683086
744,jobs,50,45,78814.66238856246
745,jobs,50,45,4038.718920136924
746,jobs,50,45,1822.9147530526593
747,jobs,50,45,87686.75297002854
748,jobs,50,45,21865.33096776923
749,jobs,50,45,200533.52342772708
750,jobs,50,45,0
751,jobs,50,45,38025.24691110502
752,jobs,50,45,49832.86318415101
753,jobs,50,45,202240.18916764818
754,jobs,50,45,232551.2986172693
755,jobs,50,45,0
756,jobs,50,45,4530.916685270673
757,jobs,50,45,41554.118289945865
758,jobs,50,45,86047.94708395943
759,jobs,50,45,4590.007371021962
760,jobs,50,45,197675.8152636817
761,jobs,50,45,56570.86671143015
762,jobs,50,45,199353.69904933346
763,jobs,50,45,14396.867678828907
764,jobs,50,45,18186.55855470495
765,jobs,50,45,126982.74112808018
766,jobs,50,45,100676.44588930169
767,jobs,50,45,0
768,jobs,50,45,52417.69546847766
769,jobs,50,45,21027.588621382605
770,jobs,50,45,10597.92745935329
771,jobs,50,45,27905.769821138103
772,jobs,50,45,134723.7106599012
773,jobs,50,45,33924.07279265251
774,jobs,50,45,132235.25388729075
775,jobs,50,45,16350.787825247333
776,jobs,50,45,51549.37228496035
777,jobs,50,45,53367.80936930188
778,jobs,50,45,136639.91239362347
779,jobs,50,45,316.34524469296684
780,jobs,50,45,12101.070928977751
781,jobs,50,45,119890.51701070959
