"id","accessibility","network","additional_length","row_name"
"1387",148981.059112264,"Proposed + circle",0,3568
"3397",148986.17330656,"Proposed Lines",0,3715
"3335",149014.36792315,"Existing Network",0,3827
"2616",149048.80521167,"Proposed Lines",0,3716
"3457",149053.331818247,"Proposed + poco_ext",0,3709
"2191",149062.753976536,"Planned Lines",0,3732
"936",149070.87497026,"Proposed + lions_gate",0,3631
"2191",149077.950111012,"Proposed Lines",0,3717
"79",149089.269618255,"Planned Lines",0,3733
"997",149103.223792591,"Proposed + poco_ext",0,3710
"4134",149146.742022526,"Existing Network",0,3828
"3885",149183.12131114,"Proposed + circle",0,3569
"1718",149207.619326165,"Proposed + circle",0,3570
"2240",149290.262330583,"Planned Lines",0,3734
"2616",149302.722010615,"Proposed + poco_ext",0,3711
"2136",149313.60899802,"Existing Network",0,3829
"2056",149320.016048332,"Proposed + lions_gate",0,3632
"4030",149328.900455693,"Proposed + lions_gate",0,3633
"2191",149347.014189029,"Proposed + poco_ext",0,3712
"1221",149351.334982111,"Proposed Lines",0,3718
"1096",149361.977346241,"Proposed Lines",0,3719
"2056",149364.516643625,"Proposed + poco_ext",0,3713
"1096",149384.163144829,"Proposed + poco_ext",0,3714
"3397",149484.515684575,"Planned Lines",0,3735
"1451",149515.442675585,"Proposed + lions_gate",0,3634
"1659",149530.384686912,"Proposed + circle",0,3571
"3502",149533.165114217,"Planned Lines",0,3736
"603",149542.922373361,"Planned Lines",0,3737
"2554",149609.825132745,"Proposed + circle",0,3572
"3397",149614.771254154,"Proposed + poco_ext",0,3715
"4421",149619.769089218,"Proposed + lions_gate",0,3635
"704",149635.662899494,"Proposed Lines",0,3720
"3013",149649.245573317,"Planned Lines",0,3738
"1451",149660.258599883,"Proposed + circle",0,3573
"2280",149681.234601113,"Proposed + lions_gate",0,3636
"3787",149693.722614263,"Proposed + circle",0,3574
"1083",149694.659962142,"Proposed + circle",0,3575
"853",149748.909885426,"Planned Lines",0,3739
"4708",149761.566262237,"Proposed + lions_gate",0,3637
"4624",149782.708730707,"Planned Lines",0,3740
"273",149788.028101227,"Planned Lines",0,3741
"4045",149790.470735604,"Planned Lines",0,3742
"2811",149813.927754284,"Proposed + lions_gate",0,3638
"4149",149841.745337261,"Existing Network",0,3830
"3757",149861.92031994,"Proposed + poco_ext",0,3716
"234",149874.441141776,"Proposed Lines",0,3721
"2240",149880.112529779,"Proposed Lines",0,3722
"709",149921.19645213,"Proposed + lions_gate",0,3639
"4053",149925.466525621,"Proposed + circle",0,3576
"150",149947.081549023,"Proposed + circle",0,3577
"4409",149963.835439886,"Proposed + circle",0,3578
"1236",149968.713645958,"Existing Network",0,3831
"2816",150002.012656505,"Proposed + circle",0,3579
"2423",150017.447470413,"Existing Network",0,3832
"1221",150021.985429411,"Proposed + poco_ext",0,3717
"3584",150036.545567489,"Proposed + circle",0,3580
"1531",150051.019304753,"Proposed + circle",0,3581
"1137",150067.711102097,"Proposed + poco_ext",0,3718
"3778",150071.286499366,"Proposed + lions_gate",0,3640
"2130",150139.490154547,"Proposed + circle",0,3582
"2811",150142.115229125,"Proposed + poco_ext",0,3719
"4045",150167.083472355,"Proposed Lines",0,3723
"4045",150190.246010769,"Proposed + poco_ext",0,3720
"979",150207.499983437,"Proposed + lions_gate",0,3641
"4670",150214.52622821,"Planned Lines",0,3743
"3606",150230.571036352,"Existing Network",0,3833
"3584",150232.782932099,"Proposed + lions_gate",0,3642
"2512",150243.865929957,"Existing Network",0,3834
"1531",150248.112354085,"Proposed + lions_gate",0,3643
"3654",150272.679815726,"Existing Network",0,3835
"704",150306.313346794,"Proposed + poco_ext",0,3721
"4503",150350.57953938,"Planned Lines",0,3744
"3686",150354.855108783,"Proposed + lions_gate",0,3644
"1165",150375.976659304,"Planned Lines",0,3745
"983",150402.927553622,"Planned Lines",0,3746
"1013",150404.895838991,"Proposed + circle",0,3583
"2553",150431.544169153,"Existing Network",0,3836
"811",150439.205174893,"Proposed Lines",0,3724
"418",150457.27208111,"Proposed Lines",0,3725
"305",150473.947391392,"Existing Network",0,3837
"418",150496.753726879,"Proposed + poco_ext",0,3722
"273",150544.485343378,"Proposed Lines",0,3726
"273",150554.719414514,"Proposed + poco_ext",0,3723
"1195",150565.975383483,"Planned Lines",0,3747
"418",150579.660827794,"Planned Lines",0,3748
"41",150584.91879009,"Proposed + circle",0,3584
"2391",150599.879844019,"Planned Lines",0,3749
"840",150635.853493827,"Proposed Lines",0,3727
"2349",150659.780056609,"Planned Lines",0,3750
"3727",150679.46178218,"Planned Lines",0,3751
"997",150720.275926172,"Proposed + lions_gate",0,3645
"1068",150734.947643806,"Existing Network",0,3838
"4025",150754.435932879,"Existing Network",0,3839
"1968",150780.785706789,"Existing Network",0,3840
"938",150831.832651308,"Proposed + lions_gate",0,3646
"4375",150836.569146627,"Proposed + circle",0,3585
"2391",150847.751877437,"Proposed Lines",0,3728
"1045",150873.157674143,"Planned Lines",0,3752
"4576",150886.444204159,"Planned Lines",0,3753
"498",150933.384417024,"Existing Network",0,3841
"3500",150936.264503996,"Proposed + circle",0,3586
"1045",150946.311021496,"Proposed Lines",0,3729
"2554",151032.47002018,"Proposed + lions_gate",0,3647
"2816",151070.948651402,"Proposed + lions_gate",0,3648
"983",151107.38959511,"Proposed Lines",0,3730
"2240",151134.687863211,"Proposed + poco_ext",0,3724
"1036",151140.9012095,"Proposed + circle",0,3587
"1167",151142.299961102,"Proposed + circle",0,3588
"1096",151147.166140186,"Proposed + circle",0,3589
"950",151149.843317233,"Existing Network",0,3842
"3590",151155.439032459,"Planned Lines",0,3754
"3756",151159.181243978,"Planned Lines",0,3755
"579",151177.840322468,"Existing Network",0,3843
"1763",151190.872190903,"Planned Lines",0,3756
"2391",151199.427638737,"Proposed + poco_ext",0,3725
"2400",151249.092808835,"Proposed + circle",0,3590
"983",151249.840897382,"Proposed + poco_ext",0,3726
"4503",151263.229599229,"Proposed Lines",0,3731
"4503",151274.147484429,"Proposed + poco_ext",0,3727
"1818",151281.894720915,"Existing Network",0,3844
"2349",151314.683607995,"Proposed Lines",0,3732
"2349",151337.742406026,"Proposed + poco_ext",0,3728
"1221",151349.109388094,"Proposed + lions_gate",0,3649
"735",151364.617614903,"Planned Lines",0,3757
"4749",151372.952107474,"Planned Lines",0,3758
"2616",151406.620656818,"Proposed + lions_gate",0,3650
"811",151426.055175731,"Proposed + lions_gate",0,3651
"3345",151427.238119262,"Proposed + circle",0,3591
"429",151442.925618201,"Proposed + circle",0,3592
"1217",151445.596067073,"Existing Network",0,3845
"2691",151502.283549471,"Planned Lines",0,3759
"4667",151514.163287642,"Proposed + lions_gate",0,3652
"3662",151518.067729887,"Proposed Lines",0,3733
"2054",151520.401897209,"Planned Lines",0,3760
"836",151521.414899891,"Proposed + lions_gate",0,3653
"4576",151547.093199158,"Proposed Lines",0,3734
"4017",151585.533064827,"Proposed + circle",0,3593
"704",151633.437305477,"Proposed + lions_gate",0,3654
"3502",151658.559422985,"Proposed Lines",0,3735
"1045",151680.880581921,"Proposed + poco_ext",0,3729
"354",151735.605458617,"Proposed Lines",0,3736
"4576",151737.77673029,"Proposed + poco_ext",0,3730
"1898",151748.307202975,"Existing Network",0,3846
"3929",151751.622906657,"Proposed Lines",0,3737
"234",151760.572637787,"Proposed + poco_ext",0,3731
"3147",151760.739051759,"Proposed + circle",0,3594
"354",151775.087104385,"Proposed + poco_ext",0,3732
"2766",151778.179569998,"Planned Lines",0,3761
"2280",151793.13904369,"Proposed + circle",0,3595
"3929",151798.227788358,"Proposed + poco_ext",0,3733
"354",151838.932045865,"Planned Lines",0,3762
"4428",151862.462609943,"Planned Lines",0,3763
"851",151902.616233418,"Planned Lines",0,3764
"4624",151926.055372225,"Proposed Lines",0,3738
"4624",151941.406803544,"Proposed + poco_ext",0,3734
"1303",151955.914506084,"Planned Lines",0,3765
"3756",151971.277103681,"Proposed Lines",0,3739
"3756",151981.922354784,"Proposed + poco_ext",0,3735
"3590",152044.015826114,"Proposed Lines",0,3740
"2191",152047.955108524,"Proposed + lions_gate",0,3655
"840",152051.886587886,"Proposed + lions_gate",0,3656
"4514",152134.022490502,"Planned Lines",0,3766
"3177",152166.781061936,"Proposed + circle",0,3596
"3401",152166.963905748,"Existing Network",0,3847
"1137",152183.895713502,"Proposed + lions_gate",0,3657
"3590",152211.297344928,"Proposed + poco_ext",0,3736
"1152",152231.633532104,"Planned Lines",0,3767
"1165",152242.227612381,"Proposed Lines",0,3741
"811",152244.315131535,"Proposed + poco_ext",0,3737
"1137",152338.738851824,"Proposed + circle",0,3597
"4150",152357.185905138,"Proposed Lines",0,3742
"2191",152390.979071901,"Proposed + circle",0,3598
"2321",152445.275995903,"Existing Network",0,3848
"4150",152447.373695533,"Proposed + poco_ext",0,3738
"3013",152494.031919833,"Proposed Lines",0,3743
"2940",152559.671834694,"Existing Network",0,3849
"2639",152562.079140706,"Existing Network",0,3850
"983",152573.021714909,"Proposed + circle",0,3599
"2391",152590.532872163,"Proposed + circle",0,3600
"584",152621.572780606,"Proposed + circle",0,3601
"4150",152623.753437837,"Planned Lines",0,3768
"3299",152626.869812687,"Existing Network",0,3851
"3364",152636.1159157,"Planned Lines",0,3769
"3502",152659.100795664,"Proposed + poco_ext",0,3739
"1165",152679.792166877,"Proposed + poco_ext",0,3740
"234",152688.907549748,"Proposed + lions_gate",0,3658
"3787",152733.012750713,"Proposed + lions_gate",0,3659
"650",152778.703685233,"Planned Lines",0,3770
"2691",152800.243991868,"Proposed Lines",0,3744
"1763",152808.695153278,"Proposed Lines",0,3745
"4161",152811.847088872,"Proposed Lines",0,3746
"4576",152823.38162357,"Proposed + circle",0,3602
"823",152836.487793239,"Existing Network",0,3852
"4428",152875.060271011,"Proposed Lines",0,3747
"816",152900.985974683,"Proposed + circle",0,3603
"2054",152904.80563374,"Proposed Lines",0,3748
"4428",152921.31967276,"Proposed + poco_ext",0,3741
"1451",152928.715403031,"Planned Lines",0,3771
"3662",152934.100823946,"Proposed + lions_gate",0,3660
"2709",152942.742412106,"Proposed + circle",0,3604
"3364",152967.042894783,"Proposed Lines",0,3749
"735",152982.440577278,"Proposed Lines",0,3750
"4749",152990.775069849,"Proposed Lines",0,3751
"3364",152994.945379294,"Proposed + poco_ext",0,3742
"4161",153002.325524852,"Proposed + poco_ext",0,3743
"1152",153059.013223972,"Proposed Lines",0,3752
"3789",153114.247850474,"Proposed + circle",0,3605
"1002",153118.663975399,"Existing Network",0,3853
"4486",153132.677903766,"Planned Lines",0,3772
"4517",153190.070296526,"Existing Network",0,3854
"1101",153213.390684338,"Planned Lines",0,3773
"1195",153223.211989334,"Proposed Lines",0,3753
"2411",153226.385187795,"Existing Network",0,3855
"46",153234.166245315,"Existing Network",0,3856
"2054",153242.625318403,"Proposed + poco_ext",0,3744
"2782",153255.799684152,"Existing Network",0,3857
"2766",153270.114638612,"Proposed Lines",0,3754
"1096",153270.707124384,"Proposed + lions_gate",0,3661
"643",153283.498567514,"Existing Network",0,3858
"650",153288.429507742,"Proposed Lines",0,3755
"650",153299.325583569,"Proposed + poco_ext",0,3745
"3929",153316.838886118,"Proposed + circle",0,3606
"902",153320.410905343,"Existing Network",0,3859
"1152",153324.964055325,"Proposed + poco_ext",0,3746
"4284",153334.325949574,"Existing Network",0,3860
"1723",153356.268199013,"Proposed + circle",0,3607
"1134",153366.087142148,"Existing Network",0,3861
"418",153368.086865889,"Proposed + lions_gate",0,3662
"1362",153371.303788705,"Proposed Lines",0,3756
"4016",153394.698021531,"Planned Lines",0,3774
"1089",153405.807770667,"Planned Lines",0,3775
"3533",153408.155439219,"Existing Network",0,3862
"1362",153445.304980764,"Proposed + poco_ext",0,3747
"4161",153454.247245364,"Planned Lines",0,3776
"1863",153474.456230708,"Existing Network",0,3863
"1763",153479.345600578,"Proposed + poco_ext",0,3748
"3834",153483.752807597,"Existing Network",0,3864
"1553",153523.862282751,"Existing Network",0,3865
"3245",153550.123850697,"Existing Network",0,3866
"3481",153556.402418999,"Proposed + circle",0,3608
"2240",153573.271508582,"Proposed + lions_gate",0,3663
"498",153590.684598623,"Planned Lines",0,3777
"2234",153618.679138787,"Proposed + circle",0,3609
"2391",153623.56074993,"Proposed + lions_gate",0,3664
"3321",153647.109457746,"Existing Network",0,3867
"152",153650.287968352,"Proposed + circle",0,3610
"1515",153651.116735441,"Existing Network",0,3868
"2497",153652.458611339,"Proposed Lines",0,3757
"735",153653.091024578,"Proposed + poco_ext",0,3749
"4325",153661.19462862,"Proposed + circle",0,3611
"4749",153661.425517149,"Proposed + poco_ext",0,3750
"1040",153694.079381535,"Existing Network",0,3869
"2497",153701.82275137,"Planned Lines",0,3778
"1303",153710.297303573,"Proposed Lines",0,3758
"398",153711.592840451,"Proposed Lines",0,3759
"2497",153742.725588355,"Proposed + poco_ext",0,3751
"1045",153769.783623837,"Proposed + lions_gate",0,3665
"3013",153801.629303322,"Proposed + lions_gate",0,3666
"3936",153810.447216214,"Proposed Lines",0,3760
"3013",153826.373311001,"Proposed + poco_ext",0,3752
"1124",153859.888314374,"Proposed + circle",0,3612
"3389",153886.517368305,"Planned Lines",0,3779
"3502",153890.540081563,"Proposed + lions_gate",0,3667
"3231",153897.722751008,"Proposed + circle",0,3613
"1842",153910.32324092,"Planned Lines",0,3780
"1818",153934.735768411,"Planned Lines",0,3781
"414",153941.681732792,"Existing Network",0,3870
"1089",153941.745344164,"Proposed Lines",0,3761
"3936",153959.811598277,"Proposed + poco_ext",0,3753
"2766",154002.941760982,"Proposed + poco_ext",0,3754
"1153",154007.756158744,"Proposed + circle",0,3614
"60",154028.218136902,"Planned Lines",0,3782
"2689",154033.773479619,"Planned Lines",0,3783
"2752",154107.608444326,"Existing Network",0,3871
"4045",154129.644119784,"Proposed + lions_gate",0,3668
"556",154144.086209196,"Planned Lines",0,3784
"840",154156.455273765,"Proposed + poco_ext",0,3755
"418",154170.172841684,"Proposed + circle",0,3615
"3526",154188.166245403,"Existing Network",0,3872
"4485",154218.38522061,"Existing Network",0,3873
"888",154224.774749992,"Existing Network",0,3874
"4706",154227.482149068,"Existing Network",0,3875
"1089",154255.954238707,"Proposed + poco_ext",0,3756
"1995",154268.876220534,"Existing Network",0,3876
"851",154308.959167591,"Proposed Lines",0,3762
"851",154324.280662021,"Proposed + poco_ext",0,3757
"1045",154329.639773311,"Proposed + circle",0,3616
"1195",154338.519090149,"Proposed + lions_gate",0,3669
"2293",154351.291574657,"Existing Network",0,3877
"893",154362.816753475,"Proposed + lions_gate",0,3670
"2589",154369.198750571,"Proposed Lines",0,3763
"1842",154389.228924543,"Proposed Lines",0,3764
"498",154389.267682837,"Proposed Lines",0,3765
"498",154399.732924534,"Proposed + poco_ext",0,3758
"1842",154400.818417534,"Proposed + poco_ext",0,3759
"1303",154401.608485146,"Proposed + poco_ext",0,3760
"23",154404.984317019,"Proposed Lines",0,3766
"23",154411.922809706,"Planned Lines",0,3785
"1239",154428.77073678,"Planned Lines",0,3786
"2757",154452.003245088,"Existing Network",0,3878
"23",154458.297880141,"Proposed + poco_ext",0,3761
"1362",154484.519543233,"Proposed + lions_gate",0,3671
"354",154486.419085846,"Proposed + lions_gate",0,3672
"1133",154573.612381825,"Existing Network",0,3879
"3082",154641.253379061,"Existing Network",0,3880
"1818",154654.615086716,"Proposed Lines",0,3767
"1818",154664.524741018,"Proposed + poco_ext",0,3762
"3590",154667.502775,"Proposed + lions_gate",0,3673
"4257",154667.81990555,"Existing Network",0,3881
"2675",154727.881794434,"Existing Network",0,3882
"2409",154749.025787186,"Existing Network",0,3883
"4624",154786.708706688,"Proposed + lions_gate",0,3674
"2054",154788.915585235,"Proposed + lions_gate",0,3675
"1763",154806.469559262,"Proposed + lions_gate",0,3676
"4150",154842.710788331,"Proposed + lions_gate",0,3677
"1362",154872.738924898,"Planned Lines",0,3787
"2766",154883.298160275,"Proposed + lions_gate",0,3678
"1195",154897.754909081,"Proposed + circle",0,3617
"2768",154902.088290361,"Proposed + lions_gate",0,3679
"1476",154934.588271301,"Existing Network",0,3884
"4080",154947.573231463,"Planned Lines",0,3788
"2423",154961.802884201,"Planned Lines",0,3789
"735",154980.214983261,"Proposed + lions_gate",0,3680
"1165",154986.785790673,"Proposed + lions_gate",0,3681
"4749",154988.549475833,"Proposed + lions_gate",0,3682
"2689",155000.629517425,"Proposed Lines",0,3768
"405",155008.217503931,"Existing Network",0,3885
"2689",155060.107796741,"Proposed + poco_ext",0,3763
"404",155063.118945206,"Proposed + lions_gate",0,3683
"3662",155077.960787319,"Proposed + poco_ext",0,3764
"2238",155095.636826897,"Planned Lines",0,3790
"1507",155127.614709103,"Existing Network",0,3886
"3502",155163.927584921,"Proposed + circle",0,3618
"1101",155167.54785095,"Proposed Lines",0,3769
"2238",155202.541342528,"Proposed Lines",0,3770
"354",155285.505223549,"Proposed + circle",0,3619
"2213",155317.800292797,"Proposed Lines",0,3771
"2589",155341.745928544,"Planned Lines",0,3791
"2213",155356.860176095,"Proposed + poco_ext",0,3765
"60",155399.484838919,"Proposed Lines",0,3772
"863",155420.562241324,"Proposed Lines",0,3773
"2238",155427.08361355,"Proposed + poco_ext",0,3766
"2691",155473.483604222,"Proposed + lions_gate",0,3684
"3727",155488.205843187,"Proposed Lines",0,3774
"398",155516.039448869,"Proposed + lions_gate",0,3685
"3530",155518.229605476,"Proposed + circle",0,3620
"927",155534.552284189,"Proposed + lions_gate",0,3686
"3807",155543.80646125,"Proposed + circle",0,3621
"1497",155555.284607862,"Planned Lines",0,3792
"3727",155556.555943678,"Proposed + poco_ext",0,3767
"2497",155574.189520012,"Proposed + lions_gate",0,3687
"4080",155583.536082218,"Proposed Lines",0,3775
"4080",155595.602665557,"Proposed + poco_ext",0,3768
"4486",155664.189297568,"Proposed Lines",0,3776
"863",155708.546124714,"Planned Lines",0,3793
"4692",155726.600663,"Proposed Lines",0,3777
"556",155768.296017989,"Proposed Lines",0,3778
"1195",155781.479378786,"Proposed + poco_ext",0,3769
"23",155784.963170876,"Proposed + lions_gate",0,3688
"1303",155809.031537249,"Proposed + lions_gate",0,3689
"2423",155825.007780372,"Proposed Lines",0,3779
"4016",155833.303920681,"Proposed Lines",0,3780
"3573",155864.859503113,"Proposed + circle",0,3622
"2589",155879.703800296,"Proposed + lions_gate",0,3690
"4016",155909.231952686,"Proposed + poco_ext",0,3770
"4069",155933.99469933,"Proposed + circle",0,3623
"676",155973.736060471,"Planned Lines",0,3794
"1152",155983.831824903,"Proposed + lions_gate",0,3691
"3127",156005.888129254,"Existing Network",0,3887
"3936",156007.996137209,"Proposed + lions_gate",0,3692
"2423",156013.405139169,"Proposed + poco_ext",0,3771
"4469",156033.058620486,"Proposed Lines",0,3781
"650",156038.213453123,"Proposed + lions_gate",0,3693
"2940",156069.393940286,"Planned Lines",0,3795
"863",156071.330350554,"Proposed + poco_ext",0,3772
"4469",156076.069044338,"Planned Lines",0,3796
"1089",156099.721840362,"Proposed + lions_gate",0,3694
"2465",156151.05289086,"Existing Network",0,3888
"3046",156179.47203777,"Planned Lines",0,3797
"1101",156187.538751523,"Proposed + poco_ext",0,3773
"3936",156202.87276938,"Proposed + circle",0,3624
"4520",156232.752295335,"Existing Network",0,3889
"643",156247.303351685,"Planned Lines",0,3798
"3834",156273.124232957,"Proposed Lines",0,3782
"2131",156309.599984274,"Existing Network",0,3890
"4469",156321.770197197,"Proposed + poco_ext",0,3774
"1731",156334.251031887,"Proposed + lions_gate",0,3695
"676",156370.145182221,"Proposed Lines",0,3783
"2689",156376.350531804,"Proposed + lions_gate",0,3696
"3516",156412.29623635,"Proposed + circle",0,3625
"479",156471.402222138,"Planned Lines",0,3799
"1239",156480.415497957,"Proposed Lines",0,3784
"2293",156492.821814563,"Planned Lines",0,3800
"676",156512.393818917,"Proposed + poco_ext",0,3775
"2469",156543.882841343,"Existing Network",0,3891
"3892",156569.88283927,"Proposed + lions_gate",0,3697
"4486",156604.506447437,"Proposed + lions_gate",0,3698
"3194",156622.997538507,"Proposed Lines",0,3785
"2378",156628.746265902,"Existing Network",0,3892
"3194",156659.906665561,"Planned Lines",0,3801
"2639",156676.070514745,"Planned Lines",0,3802
"3194",156676.311101628,"Proposed + poco_ext",0,3776
"2616",156686.716359966,"Proposed + circle",0,3626
"3834",156693.164969244,"Proposed + poco_ext",0,3777
"561",156703.398966501,"Proposed + circle",0,3627
"3929",156714.481252261,"Proposed + lions_gate",0,3699
"1236",156739.264279661,"Planned Lines",0,3803
"3364",156779.12083023,"Proposed + lions_gate",0,3700
"851",156787.773408826,"Proposed + lions_gate",0,3701
"1089",156791.909916914,"Proposed + circle",0,3628
"2691",156825.806981093,"Proposed + poco_ext",0,3778
"840",156860.757717991,"Proposed + circle",0,3629
"3727",156881.136297952,"Proposed + lions_gate",0,3702
"1369",156940.116328724,"Existing Network",0,3893
"3046",156944.397215685,"Proposed Lines",0,3786
"4428",156947.996186458,"Proposed + lions_gate",0,3703
"2243",156960.201283612,"Proposed + circle",0,3630
"226",156968.199442254,"Existing Network",0,3894
"4316",156978.658145706,"Existing Network",0,3895
"4257",156996.159577196,"Planned Lines",0,3804
"3046",157003.216525744,"Proposed + poco_ext",0,3779
"2213",157080.294642607,"Proposed + circle",0,3631
"2054",157081.184965474,"Proposed + circle",0,3632
"1842",157096.931733255,"Proposed + lions_gate",0,3704
"4692",157099.123176927,"Planned Lines",0,3805
"643",157103.856393081,"Proposed Lines",0,3787
"3226",157143.768618209,"Proposed + circle",0,3633
"1054",157167.549756739,"Existing Network",0,3896
"3339",157176.587283457,"Proposed + circle",0,3634
"431",157195.466626139,"Proposed + circle",0,3635
"2940",157209.469874076,"Proposed Lines",0,3788
"4241",157228.963846231,"Existing Network",0,3897
"2899",157231.576674996,"Planned Lines",0,3806
"4150",157234.597197727,"Proposed + circle",0,3636
"3448",157237.222623948,"Existing Network",0,3898
"863",157237.944251948,"Proposed + lions_gate",0,3705
"2752",157238.649910086,"Planned Lines",0,3807
"2940",157242.807958418,"Proposed + poco_ext",0,3780
"2798",157252.429727982,"Proposed + circle",0,3637
"60",157265.260370364,"Proposed + lions_gate",0,3706
"643",157282.258122997,"Proposed + poco_ext",0,3781
"546",157284.481142209,"Existing Network",0,3899
"2486",157303.151353454,"Existing Network",0,3900
"2293",157354.733972818,"Proposed Lines",0,3789
"1287",157358.066206621,"Proposed + circle",0,3638
"339",157384.36805096,"Proposed + lions_gate",0,3707
"3834",157410.319009823,"Planned Lines",0,3808
"3176",157448.763383055,"Existing Network",0,3901
"4486",157457.952244708,"Proposed + poco_ext",0,3782
"1239",157461.29383171,"Proposed + lions_gate",0,3708
"60",157468.734896319,"Proposed + poco_ext",0,3783
"2782",157502.371715416,"Planned Lines",0,3809
"4365",157555.065683509,"Proposed + lions_gate",0,3709
"3636",157577.294899157,"Existing Network",0,3902
"1221",157583.245094117,"Proposed + circle",0,3639
"398",157593.934263393,"Proposed + poco_ext",0,3784
"2056",157620.861565411,"Proposed + circle",0,3640
"1101",157700.955021891,"Proposed + lions_gate",0,3710
"3253",157720.074356504,"Proposed + circle",0,3641
"268",157728.950930855,"Proposed + circle",0,3642
"3662",157742.971954051,"Proposed + circle",0,3643
"2752",157748.097618777,"Proposed Lines",0,3790
"4025",157753.553722094,"Planned Lines",0,3810
"4257",157754.429402162,"Proposed Lines",0,3791
"4257",157766.822761411,"Proposed + poco_ext",0,3785
"2752",157775.159550828,"Proposed + poco_ext",0,3786
"2293",157775.554197295,"Proposed + poco_ext",0,3787
"4469",157824.728333993,"Proposed + lions_gate",0,3711
"556",157833.185296349,"Proposed + lions_gate",0,3712
"4080",157845.62166031,"Proposed + lions_gate",0,3713
"704",157855.026223453,"Proposed + circle",0,3644
"2238",157864.620200663,"Proposed + lions_gate",0,3714
"3194",157874.720616108,"Proposed + lions_gate",0,3715
"3606",157883.285247485,"Proposed Lines",0,3792
"4428",157895.839890987,"Proposed + circle",0,3645
"2782",157905.256516909,"Proposed Lines",0,3793
"414",157919.967584978,"Planned Lines",0,3811
"542",157923.53332693,"Existing Network",0,3903
"3606",157935.678446459,"Proposed + poco_ext",0,3788
"2782",157939.6766773,"Proposed + poco_ext",0,3789
"537",157973.823368529,"Proposed + circle",0,3646
"2045",158000.319522125,"Existing Network",0,3904
"3759",158002.896820871,"Existing Network",0,3905
"3757",158014.807402175,"Proposed + circle",0,3647
"3056",158027.376089867,"Proposed + circle",0,3648
"1133",158074.845946352,"Planned Lines",0,3812
"4692",158090.513154357,"Proposed + lions_gate",0,3716
"1966",158128.260105805,"Existing Network",0,3906
"2455",158128.66072732,"Planned Lines",0,3813
"4635",158136.795877911,"Planned Lines",0,3814
"23",158149.771959514,"Proposed + circle",0,3649
"479",158151.974842067,"Proposed Lines",0,3794
"633",158167.385056512,"Existing Network",0,3907
"2455",158170.553547244,"Proposed Lines",0,3795
"2455",158210.035193013,"Proposed + poco_ext",0,3790
"3046",158211.204775455,"Proposed + lions_gate",0,3717
"479",158227.225258671,"Proposed + poco_ext",0,3791
"1533",158249.245657658,"Existing Network",0,3908
"1854",158260.743233035,"Existing Network",0,3909
"4016",158262.000534749,"Proposed + lions_gate",0,3718
"2497",158307.31829235,"Proposed + circle",0,3650
"1507",158326.493746887,"Planned Lines",0,3815
"1056",158339.47995743,"Proposed Lines",0,3796
"1056",158358.886379916,"Proposed + poco_ext",0,3792
"4025",158458.296879259,"Proposed Lines",0,3797
"1236",158493.054199245,"Proposed Lines",0,3798
"4469",158512.57071008,"Proposed + circle",0,3651
"3849",158569.093977624,"Planned Lines",0,3816
"1351",158569.486214989,"Proposed + lions_gate",0,3719
"291",158613.29140552,"Existing Network",0,3910
"4635",158648.160694979,"Proposed Lines",0,3799
"1558",158648.331538427,"Existing Network",0,3911
"4025",158657.645848055,"Proposed + poco_ext",0,3793
"3576",158666.882084244,"Existing Network",0,3912
"4037",158670.931187331,"Existing Network",0,3913
"2423",158672.224387427,"Proposed + lions_gate",0,3720
"4141",158672.659194639,"Proposed + lions_gate",0,3721
"4635",158673.793793938,"Proposed + poco_ext",0,3794
"2208",158689.318187841,"Proposed + circle",0,3652
"3750",158766.718403431,"Proposed + lions_gate",0,3722
"4342",158772.835466803,"Proposed Lines",0,3800
"3936",158789.131354009,"Planned Lines",0,3817
"851",158802.169909064,"Proposed + circle",0,3653
"1982",158828.448761151,"Existing Network",0,3914
"3727",158830.37629871,"Proposed + circle",0,3654
"414",158873.661064981,"Proposed Lines",0,3801
"3433",158885.08378729,"Proposed + circle",0,3655
"414",158886.125741486,"Proposed + poco_ext",0,3795
"2589",158894.22298564,"Proposed + poco_ext",0,3796
"226",158915.75626946,"Planned Lines",0,3818
"3708",158922.857553989,"Existing Network",0,3915
"3960",158945.705584295,"Existing Network",0,3916
"1133",158950.097887957,"Proposed Lines",0,3802
"1133",158973.145912867,"Proposed + poco_ext",0,3797
"1507",158996.411323844,"Proposed Lines",0,3803
"556",159008.913353198,"Proposed + poco_ext",0,3798
"1507",159055.812937323,"Proposed + poco_ext",0,3799
"4692",159074.462254559,"Proposed + poco_ext",0,3800
"60",159081.447336754,"Proposed + circle",0,3656
"3849",159091.375622932,"Proposed Lines",0,3804
"3849",159124.406844386,"Proposed + poco_ext",0,3801
"3245",159127.834133288,"Proposed Lines",0,3805
"3245",159144.081115144,"Proposed + poco_ext",0,3802
"1236",159184.365380818,"Proposed + poco_ext",0,3803
"3245",159191.855744053,"Planned Lines",0,3819
"643",159196.382642536,"Proposed + circle",0,3657
"4134",159213.254607845,"Proposed Lines",0,3806
"2935",159225.942722542,"Planned Lines",0,3820
"4503",159261.466325142,"Proposed + lions_gate",0,3723
"1674",159281.790096232,"Existing Network",0,3917
"3635",159369.489416191,"Existing Network",0,3918
"305",159394.908440879,"Planned Lines",0,3821
